city,type,bed,bath,garage,sqft,pool,price,log_price,log_sqft,garage_num,garage_cat
Long Beach,SFR,4,2,1,1042,NA,259000,12.4645833406817,6.94889722231331,1,small
Long Beach,SFR,4,2,1,1558,NA,385000,12.8609986132699,7.35115822643069,1,small
Long Beach,SFR,4,2,1,1824,NA,299000,12.6081988523728,7.50878717063428,1,small
Long Beach,SFR,4,2,1,2812,NA,469000,13.0583580474284,7.94165125293056,1,small
Long Beach,SFR,4,2,2,1160,NA,250000,12.4292161968444,7.05617528410041,2,large
Long Beach,SFR,4,2,2,1176,NA,239000,12.3842188309136,7.06987412845857,2,large
Long Beach,SFR,4,2,2,1280,NA,329000,12.7038130297475,7.15461535691366,2,large
Long Beach,SFR,4,2,2,1322,NA,519000,13.159659162148,7.18690102041163,2,large
Long Beach,SFR,4,2,2,1330,NA,279000,12.5389670608035,7.1929342212158,2,large
Long Beach,SFR,4,2,2,1334,NA,409900,12.9236685064924,7.19593722647557,2,large
Long Beach,SFR,4,2,2,1344,NA,329000,12.7038130297475,7.2034055210831,2,large
Long Beach,SFR,4,2,2,1353,NA,399900,12.8989697948349,7.21007962817079,2,large
Long Beach,SFR,4,2,2,1369,NA,439000,12.9922546920573,7.22183582528845,2,large
Long Beach,SFR,4,2,2,1391,NA,290000,12.5776362019627,7.23777819192344,2,large
Long Beach,SFR,4,2,2,1397,NA,455000,13.0280526979331,7.24208235925696,2,large
Long Beach,SFR,4,2,2,1400,NA,579000,13.2690577565551,7.24422751560335,2,large
Long Beach,SFR,4,2,2,1418,NA,350000,12.7656884334656,7.25700270709207,2,large
Long Beach,SFR,4,2,2,1424,NA,310000,12.6443275764613,7.26122509197192,2,large
Long Beach,SFR,4,2,2,1426,NA,549000,13.2158537204917,7.26262860097424,2,large
Long Beach,SFR,4,2,2,1460,NA,279900,12.5421876755035,7.28619171470238,2,large
Long Beach,SFR,4,2,2,1492,NA,475000,13.0710700830168,7.30787278076371,2,large
Long Beach,SFR,4,2,2,1496,NA,425000,12.9598444479066,7.31055015853442,2,large
Long Beach,SFR,4,2,2,1500,NA,488888,13.0998887033688,7.3132203870903,2,large
Long Beach,SFR,4,2,2,1546,NA,549900,13.2174917224959,7.34342622914737,2,large
Long Beach,SFR,4,2,2,1548,NA,350000,12.7656884334656,7.34471905414967,2,large
Long Beach,SFR,4,2,2,1554,NA,490000,13.1021606700868,7.34858753092759,2,large
Long Beach,SFR,4,2,2,1571,NA,299900,12.6112043647371,7.35946763825562,2,large
Long Beach,SFR,4,2,2,1575,NA,499900,13.1221633574017,7.36201055125973,2,large
Long Beach,SFR,4,2,2,1594,NA,399000,12.896716695872,7.37400185935016,2,large
Long Beach,SFR,4,2,2,1656,NA,535000,13.1900220258781,7.4121603349452,2,large
Long Beach,SFR,4,2,2,1668,NA,3E+05,12.6115377536383,7.41938058291869,2,large
Long Beach,SFR,4,2,2,1679,NA,489900,13.1019565676267,7.42595365707754,2,large
Long Beach,SFR,4,2,2,1688,NA,495000,13.1123130415508,7.4312996751559,2,large
Long Beach,SFR,4,2,2,1729,Y,595000,13.2963166845278,7.45529848568329,2,large
Long Beach,SFR,4,2,2,1741,NA,299900,12.6112043647371,7.46221493976819,2,large
Long Beach,SFR,4,2,2,1761,NA,375000,12.8346813049525,7.47363710849621,2,large
Long Beach,SFR,4,2,2,1797,NA,549900,13.2174917224959,7.49387388678356,2,large
Long Beach,SFR,4,2,2,1803,NA,225800,12.3274049306977,7.49720722320332,2,large
Long Beach,SFR,4,2,2,1806,NA,388000,12.8687606186054,7.49886973397693,2,large
Long Beach,SFR,4,2,2,1852,NA,448900,13.01455542477,7.52402141520612,2,large
Long Beach,SFR,4,2,2,1853,NA,499997,13.1223573773863,7.52456122628536,2,large
Long Beach,SFR,4,2,2,2000,NA,599997,13.3046799341858,7.60090245954208,2,large
Long Beach,SFR,4,2,2,2063,NA,525000,13.1711535415738,7.63191651307125,2,large
Long Beach,SFR,4,2,2,2116,NA,650000,13.3847276418718,7.65728279297819,2,large
Long Beach,SFR,4,2,2,2138,NA,689900,13.4443019385342,7.66762609158499,2,large
Long Beach,SFR,4,2,2,2259,NA,439900,12.9943027073368,7.722677516468,2,large
Long Beach,SFR,4,2,4,1426,NA,285000,12.5602444592508,7.26262860097424,NA,large
Long Beach,SFR,4,3,0,2550,NA,999000,13.8145100576307,7.84384863815247,0,none
Long Beach,SFR,4,3,1,1956,NA,469000,13.0583580474284,7.57865685059476,1,small
Long Beach,SFR,4,3,1,2062,NA,549900,13.2174917224959,7.6314316645769,1,small
Long Beach,SFR,4,3,2,1365,NA,499000,13.1203613747337,7.21890970761906,2,large
Long Beach,SFR,4,3,2,1675,NA,579900,13.2706109538645,7.42356844425917,2,large
Long Beach,SFR,4,3,2,1768,NA,479000,13.0794558763931,7.47760424319759,2,large
Long Beach,SFR,4,3,2,1768,NA,565000,13.2445810101286,7.47760424319759,2,large
Long Beach,SFR,4,3,2,1800,NA,415000,12.9360337992128,7.49554194388426,2,large
Long Beach,SFR,4,3,2,1811,NA,575000,13.2621253197795,7.50163445788341,2,large
Long Beach,SFR,4,3,2,1811,NA,625000,13.3455069287185,7.50163445788341,2,large
Long Beach,SFR,4,3,2,1878,NA,529000,13.1787437108404,7.53796265976821,2,large
Long Beach,SFR,4,3,2,1882,NA,619000,13.3358605516667,7.54009032014532,2,large
Long Beach,SFR,4,3,2,1894,NA,554900,13.226543196314,7.54644627374602,2,large
Long Beach,SFR,4,3,2,1901,NA,259900,12.4680522206296,7.55013534248843,2,large
Long Beach,SFR,4,3,2,1958,NA,449500,13.0158911328938,7.57967882309046,2,large
Long Beach,SFR,4,3,2,2103,NA,799900,13.5922419988369,7.6511201757027,2,large
Long Beach,SFR,4,3,2,2112,NA,564900,13.2444040033134,7.65539064482615,2,large
Long Beach,SFR,4,3,2,2143,NA,599000,13.3030168770976,7.66996199547358,2,large
Long Beach,SFR,4,3,2,2174,NA,249900,12.428816116823,7.68432406768116,2,large
Long Beach,SFR,4,3,2,2178,NA,839000,13.6399659854493,7.68616230349291,2,large
Long Beach,SFR,4,3,2,2242,Y,699800,13.4585498589157,7.7151236036321,2,large
Long Beach,SFR,4,3,2,2244,NA,610000,13.3212142361495,7.71601526664259,2,large
Long Beach,SFR,4,3,2,2287,NA,1395000,14.1484049732376,7.73499619402278,2,large
Long Beach,SFR,4,3,2,2301,NA,769900,13.5540159152661,7.74109909003537,2,large
Long Beach,SFR,4,3,2,2301,NA,950000,13.7642172635767,7.74109909003537,2,large
Long Beach,SFR,4,3,2,2325,NA,1095000,13.9062649212327,7.75147531802146,2,large
Long Beach,SFR,4,3,2,2335,NA,550000,13.2176735572087,7.755767170103,2,large
Long Beach,SFR,4,3,2,2376,NA,799000,13.5911162247484,7.77317368048254,2,large
Long Beach,SFR,4,3,2,2400,NA,359900,12.7935814940671,7.78322401633604,2,large
Long Beach,SFR,4,3,2,2512,NA,1325000,14.0969230174025,7.82883452758809,2,large
Long Beach,SFR,4,3,2,2597,NA,1595000,14.2823842942011,7.86211221166275,2,large
Long Beach,SFR,4,3,2,2602,NA,1995000,14.5061546083061,7.86403565907245,2,large
Long Beach,SFR,4,3,2,2628,NA,699000,13.4574060212159,7.8739783796045,2,large
Long Beach,SFR,4,3,2,2712,NA,2350000,14.6699258861203,7.90544164906029,2,large
Long Beach,SFR,4,3,2,2807,NA,739990,13.5143919515755,7.93987157636188,2,large
Long Beach,SFR,4,3,2,2807,NA,779000,13.5657663248529,7.93987157636188,2,large
Long Beach,SFR,4,3,2,2882,NA,895000,13.704578997257,7.96623977655947,2,large
Long Beach,SFR,4,3,2,2900,NA,599000,13.3030168770976,7.97246601597457,2,large
Long Beach,SFR,4,3,2,3100,NA,925000,13.7375490164946,8.03915739047324,2,large
Long Beach,SFR,4,3,2,3125,NA,1625000,14.301018373746,8.0471895621705,2,large
Long Beach,SFR,4,3,2,3175,NA,1479000,14.2068767416929,8.06306291132679,2,large
Long Beach,SFR,4,3,2,3388,NA,705000,13.4659530817944,8.12799505577195,2,large
Long Beach,SFR,4,3,3,1954,NA,599000,13.3030168770976,7.57763383260273,3,large
Long Beach,SFR,4,3,3,2773,NA,1195000,13.9936567433477,7.92768504561578,3,large
Long Beach,SFR,4,3,3,2815,NA,989000,13.8044496106048,7.94271754057379,3,large
Long Beach,SFR,4,3,3,2850,NA,1195000,13.9936567433477,7.9550742732627,3,large
Long Beach,SFR,4,3,3,2878,NA,899500,13.7095943323727,7.96485088744731,3,large
Long Beach,SFR,4,3,3,2878,NA,1195000,13.9936567433477,7.96485088744731,3,large
Long Beach,SFR,4,3,3,3412,NA,1195000,13.9936567433477,8.13505390861157,3,large
Long Beach,SFR,4,3,4,2954,NA,998000,13.8135085552936,7.99091546309133,NA,large
Long Beach,SFR,4,4,1,3900,NA,1750000,14.3751263458997,8.26873183211774,1,small
Long Beach,SFR,4,4,2,2236,NA,680000,13.4298480771523,7.71244383427499,2,large
Long Beach,SFR,4,4,2,2301,NA,819000,13.6158393628352,7.74109909003537,2,large
Long Beach,SFR,4,4,2,2543,NA,1395000,14.1484049732376,7.84109976542212,2,large
Long Beach,SFR,4,4,2,2762,NA,1275000,14.0584567365747,7.92371033396924,2,large
Long Beach,SFR,4,4,2,2883,NA,564000,13.2428095304802,7.9665866976384,2,large
Long Beach,SFR,4,4,2,2892,NA,899900,13.710038925022,7.96970358327866,2,large
Long Beach,SFR,4,4,2,2948,NA,1149000,13.9544025568309,7.98888225330923,2,large
Long Beach,SFR,4,4,2,2950,NA,1149000,13.9544025568309,7.98956044933387,2,large
Long Beach,SFR,4,4,2,3121,NA,799900,13.5922419988369,8.04590874227078,2,large
Long Beach,SFR,4,4,2,3275,NA,1575000,14.2697658302419,8.09407314806935,2,large
Long Beach,SFR,4,4,2,3400,NA,1599000,14.2848889918161,8.13153071060425,2,large
Long Beach,SFR,4,4,2,3411,NA,2350000,14.6699258861203,8.13476078241865,2,large
Long Beach,SFR,4,4,2,3554,NA,849000,13.6518144652935,8.1758290087146,2,large
Long Beach,SFR,4,4,2,3679,NA,1299000,14.0771052956527,8.21039625510477,2,large
Long Beach,SFR,4,4,2,4000,NA,1650000,14.3162858458768,8.29404964010203,2,large
Long Beach,SFR,4,4,2,4100,NA,4995000,15.4239479700648,8.3187422526924,2,large
Long Beach,SFR,4,4,3,3076,NA,1395000,14.1484049732376,8.03138533062553,3,large
Long Beach,SFR,4,4,3,3526,NA,2345000,14.6677959598625,8.16791936295782,3,large
Long Beach,SFR,4,4,3,3982,Y,1549000,14.253120119399,8.28953948462414,3,large
Long Beach,SFR,4,4,4,3590,NA,1325000,14.0969230174025,8.18590748148232,NA,large
Long Beach,SFR,4,5,2,1818,NA,380000,12.8479265317026,7.50549227473742,2,large
Long Beach,SFR,4,5,2,3345,NA,1450000,14.1870741143968,8.11522197256233,2,large
Long Beach,SFR,4,5,3,4852,NA,1599000,14.2848889918161,8.48714627006394,3,large
Long Beach,SFR,4,7,2,6829,Y,2100000,14.5574479026937,8.82893352896109,2,large
Long Beach,SFR,5,2,2,1074,NA,294900,12.5943915948034,6.97914527506881,2,large
Long Beach,SFR,5,3,0,2554,NA,460000,13.0389817684653,7.84541603659248,0,none
Long Beach,SFR,5,3,2,2008,NA,3E+05,12.6115377536383,7.60489448081162,2,large
Long Beach,SFR,5,3,2,2230,NA,625000,13.3455069287185,7.70975686445416,2,large
Long Beach,SFR,5,3,2,2404,NA,1179000,13.9801771795195,7.7848892956551,2,large
Long Beach,SFR,5,3,2,2632,NA,699900,13.4586927466776,7.87549929244521,2,large
Long Beach,SFR,5,3,2,2652,NA,679000,13.4283764065408,7.88306935130575,2,large
Long Beach,SFR,5,3,2,2671,NA,949000,13.7631640775921,7.89020821310996,2,large
Long Beach,SFR,5,3,2,2907,NA,460000,13.0389817684653,7.97487690055888,2,large
Long Beach,SFR,5,4,2,2073,NA,489000,13.100117768457,7.63675211243578,2,large
Long Beach,SFR,5,4,2,2198,NA,599000,13.3030168770976,7.69530313496357,2,large
Long Beach,SFR,5,4,2,2854,NA,649000,13.3831879956862,7.95647679803678,2,large
Long Beach,SFR,5,4,2,3234,NA,625000,13.3455069287185,8.08147504013705,2,large
Long Beach,SFR,5,4,2,3260,Y,849900,13.6528739744867,8.08948247436075,2,large
Long Beach,SFR,5,4,2,3688,NA,1395000,14.1484049732376,8.21283958467648,2,large
Long Beach,SFR,5,4,2,4220,Y,1295000,14.0740212531158,8.34759040703006,2,large
Long Beach,SFR,5,4,3,3295,NA,899000,13.7090383134538,8.10016144693661,3,large
Long Beach,SFR,5,4,3,3391,NA,1145000,13.9509151949705,8.12888014212564,3,large
Long Beach,SFR,5,5,2,3350,NA,1250000,14.0386541092785,8.11671562481911,2,large
Long Beach,SFR,5,5,2,4302,NA,1750000,14.3751263458997,8.36683530982767,2,large
Long Beach,SFR,5,5,2,4400,Y,1849000,14.4301555103693,8.38935981990635,2,large
Long Beach,SFR,5,5,3,4020,NA,2995500,14.9126217205061,8.29903718161307,3,large
Long Beach,SFR,5,5,3,5070,NA,6200000,15.6400598500153,8.53109609658523,3,large
Long Beach,SFR,5,5,3,5135,NA,4200000,15.2505950832536,8.54383512236266,3,large
Long Beach,SFR,5,6,2,4100,NA,1839000,14.4247325035865,8.3187422526924,2,large
Long Beach,SFR,5,6,3,3468,NA,899950,13.7100944852076,8.15133333790043,3,large
Long Beach,SFR,5,6,3,4436,NA,1900000,14.4573644441367,8.39750834847026,3,large
Long Beach,SFR,5,9,0,7500,NA,2995000,14.9124547895317,8.9226582995244,0,none
Long Beach,SFR,6,3,2,2840,NA,699900,13.4586927466776,7.95155933115525,2,large
Long Beach,SFR,6,4,0,1753,NA,399000,12.896716695872,7.46908388492123,0,none
Long Beach,SFR,6,4,0,3906,NA,1100000,13.9108207377686,8.27026911143662,0,none
Long Beach,SFR,6,4,1,2509,NA,679000,13.4283764065408,7.82763954636642,1,small
Long Beach,SFR,6,4,3,3725,NA,1390000,14.1448143051069,8.22282213081366,3,large
Long Beach,SFR,6,6,0,6200,NA,2875000,14.8715632322136,8.73230457103318,0,none
Long Beach,SFR,6,6,2,5028,NA,1750000,14.3751263458997,8.52277756971014,2,large
Long Beach,SFR,7,5,2,3675,NA,633000,13.3582257011263,8.20930841164694,2,large
Long Beach,SFR,7,5,3,3362,NA,750000,13.5278284855125,8.12029131396856,3,large
Beverly Hills,Condo/Twh,2,2.5,0,1500,NA,1350000,14.1156151504146,7.3132203870903,0,none
Beverly Hills,Condo/Twh,2,2.5,0,1617,NA,1230000,14.0225247273486,7.38832785957711,0,none
Beverly Hills,Condo/Twh,2,2.5,0,1910,NA,1275000,14.0584567365747,7.55485852104068,0,none
Beverly Hills,Condo/Twh,2,2.5,0,1961,NA,1295000,14.0740212531158,7.58120982619635,0,none
Beverly Hills,Condo/Twh,2,2.5,0,2512,NA,1750000,14.3751263458997,7.82883452758809,0,none
Beverly Hills,Condo/Twh,2,2.5,0,2526,NA,1500000,14.2209756660724,7.83439230291044,0,none
Beverly Hills,Condo/Twh,2,2.5,0,2662,NA,1695000,14.3431932987967,7.88683299895506,0,none
Beverly Hills,Condo/Twh,2,2.5,0,2759,NA,2195000,14.6016926044914,7.92262357421729,0,none
Beverly Hills,Condo/Twh,2,3,0,1856,NA,1999000,14.5081576134825,7.52617891334615,0,none
Beverly Hills,Condo/Twh,2,3,0,2210,NA,1299999,14.0778740532007,7.7007477945118,0,none
Beverly Hills,Condo/Twh,2,3,0,2283,NA,1395000,14.1484049732376,7.7332456465298,0,none
Beverly Hills,Condo/Twh,2,3,3,1857,NA,1350000,14.1156151504146,7.52671756135271,3,large
Beverly Hills,Condo/Twh,3,2.5,0,2265,NA,1500000,14.2209756660724,7.72533003791713,0,none
Beverly Hills,Condo/Twh,3,2.5,0,2265,NA,1650000,14.3162858458768,7.72533003791713,0,none
Beverly Hills,Condo/Twh,3,2.5,0,2285,NA,1500000,14.2209756660724,7.7341213033283,0,none
Beverly Hills,Condo/Twh,3,2.5,0,2659,NA,1875000,14.4441192173866,7.88570539124302,0,none
Beverly Hills,Condo/Twh,3,3,0,2028,NA,1395000,14.1484049732376,7.61480536471107,0,none
Beverly Hills,Condo/Twh,3,3,0,2058,NA,1250000,14.0386541092785,7.629489916394,0,none
Beverly Hills,Condo/Twh,3,3,0,2593,NA,1395000,14.1484049732376,7.86057078553866,0,none
Beverly Hills,Condo/Twh,3,3,3,2120,NA,1285000,14.0662692763115,7.65917136766606,3,large
Beverly Hills,Condo/Twh,3,3,3,2236,NA,1185000,13.9852533325514,7.71244383427499,3,large
Beverly Hills,Condo/Twh,3,3.5,0,2314,NA,2295000,14.6462434014768,7.74673290775362,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3014,Y,6150000,15.6319626397827,8.01102337918644,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3233,NA,1949000,14.4828269784897,8.08116577772543,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3314,NA,2595000,14.7690970745821,8.10591119798651,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3411,NA,2290000,14.6440623755304,8.13476078241865,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3411,NA,2490000,14.7277932684409,8.13476078241865,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3411,NA,4995000,15.4239479700648,8.13476078241865,0,none
Beverly Hills,Condo/Twh,3,3.5,0,3865,Y,8850000,15.9959280169841,8.25971696102152,0,none
Beverly Hills,Condo/Twh,4,3.5,0,2083,NA,1190000,13.9894638650877,7.64156444126097,0,none
Beverly Hills,Condo/Twh,4,3.5,0,3387,NA,1990000,14.5036451967007,8.12769985281777,0,none
Beverly Hills,Condo/Twh,4,4,0,3039,NA,1395000,14.1484049732376,8.01928379291679,0,none
Beverly Hills,Condo/Twh,4,4.5,0,3200,NA,3995000,15.2005541371825,8.07090608878782,0,none
Beverly Hills,Condo/Twh,4,4.5,0,4695,Y,11650000,16.270816737976,8.45425339164236,0,none
Beverly Hills,SFR,2,1,0,1345,NA,1595000,14.2823842942011,7.20414929203594,0,none
Beverly Hills,SFR,2,2,0,1344,NA,1199000,13.9969984340097,7.2034055210831,0,none
Beverly Hills,SFR,2,2,0,1788,Y,1595000,14.2823842942011,7.48885295573346,0,none
Beverly Hills,SFR,2,2,0,1822,Y,1750000,14.3751263458997,7.5076900778199,0,none
Beverly Hills,SFR,2,2,0,2239,Y,1699000,14.3455504006541,7.71378461659875,0,none
Beverly Hills,SFR,2,2,0,2274,NA,5E+06,15.4249484703984,7.72929567431048,0,none
Beverly Hills,SFR,2,2,2,1631,NA,1195000,13.9936567433477,7.39694860262101,2,large
Beverly Hills,SFR,2,2.5,0,2471,Y,2850000,14.8628295522448,7.81237820598861,0,none
Beverly Hills,SFR,3,1,0,1439,NA,1995000,14.5061546083061,7.27170370688737,0,none
Beverly Hills,SFR,3,2,0,1660,NA,1400000,14.1519827945855,7.41457288135059,0,none
Beverly Hills,SFR,3,2,0,1670,NA,1349000,14.1148741351899,7.4205789054108,0,none
Beverly Hills,SFR,3,2,0,1690,NA,1250000,14.0386541092785,7.43248380791712,0,none
Beverly Hills,SFR,3,2,0,1700,NA,1295000,14.0740212531158,7.43838353004431,0,none
Beverly Hills,SFR,3,2,0,1768,NA,1199000,13.9969984340097,7.47760424319759,0,none
Beverly Hills,SFR,3,2,0,1817,NA,1590000,14.2792445741964,7.50494206839617,0,none
Beverly Hills,SFR,3,2,0,1818,NA,1620000,14.2979367072086,7.50549227473742,0,none
Beverly Hills,SFR,3,2,0,1850,NA,1525000,14.2375049680236,7.52294091807237,0,none
Beverly Hills,SFR,3,2,0,1895,Y,1925000,14.470436525704,7.54697411751653,0,none
Beverly Hills,SFR,3,2,0,2545,Y,1750000,14.3751263458997,7.84188592898462,0,none
Beverly Hills,SFR,3,2,2,1690,NA,1250000,14.0386541092785,7.43248380791712,2,large
Beverly Hills,SFR,3,2,2,2121,NA,1425000,14.1696823716849,7.65964295456468,2,large
Beverly Hills,SFR,3,2.5,0,1528,NA,1675000,14.3313237232413,7.33171496972647,0,none
Beverly Hills,SFR,3,2.5,0,1641,NA,1799000,14.4027415129327,7.40306109109009,0,none
Beverly Hills,SFR,3,2.5,0,3352,NA,1499000,14.2203087770847,8.11731246160197,0,none
Beverly Hills,SFR,3,3,0,1730,NA,1199000,13.9969984340097,7.45587668749182,0,none
Beverly Hills,SFR,3,3,0,2134,NA,1850000,14.4306961970545,7.6657534318617,0,none
Beverly Hills,SFR,3,3,0,2162,Y,1449000,14.1863842213028,7.67878899819915,0,none
Beverly Hills,SFR,3,3,0,2205,NA,1599999,14.2855135622098,7.69848278788095,0,none
Beverly Hills,SFR,3,3,0,2209,Y,1295000,14.0740212531158,7.70029520342012,0,none
Beverly Hills,SFR,3,3,0,2234,Y,2E+06,14.5086577385242,7.71154897962915,0,none
Beverly Hills,SFR,3,3,0,2468,Y,2995000,14.9124547895317,7.81116338502528,0,none
Beverly Hills,SFR,3,3,0,2470,Y,1749000,14.3745547540007,7.81197342962202,0,none
Beverly Hills,SFR,3,3,0,2560,NA,1650000,14.3162858458768,7.84776253747361,0,none
Beverly Hills,SFR,3,3,0,2930,Y,2195000,14.6016926044914,7.98275770201111,0,none
Beverly Hills,SFR,3,3,0,3111,Y,2595000,14.7690970745821,8.04269949689764,0,none
Beverly Hills,SFR,3,3,0,3192,Y,2800000,14.8451299751454,8.0684029585697,0,none
Beverly Hills,SFR,3,3,0,3227,Y,1695000,14.3431932987967,8.07930819205196,0,none
Beverly Hills,SFR,3,3,0,4019,Y,1749000,14.3745547540007,8.2987883944492,0,none
Beverly Hills,SFR,3,3,1,2797,NA,1695000,14.3431932987967,7.93630269320196,1,small
Beverly Hills,SFR,3,3,2,1789,NA,1395000,14.1484049732376,7.48941208350872,2,large
Beverly Hills,SFR,3,3,2,2428,NA,1600000,14.28551418721,7.79482315217939,2,large
Beverly Hills,SFR,3,3.5,0,2736,Y,1469900,14.2007049292301,7.91425227874244,0,none
Beverly Hills,SFR,3,3.5,0,2850,Y,2095000,14.5550641113384,7.9550742732627,0,none
Beverly Hills,SFR,3,3.5,0,3000,Y,2995000,14.9124547895317,8.00636756765025,0,none
Beverly Hills,SFR,3,3.5,0,3234,NA,2349000,14.669500263641,8.08147504013705,0,none
Beverly Hills,SFR,3,3.5,0,3773,Y,4295000,15.2729621134005,8.23562571996431,0,none
Beverly Hills,SFR,3,3.5,0,4169,NA,1990000,14.5036451967007,8.3354314778808,0,none
Beverly Hills,SFR,3,4,0,2616,Y,1995000,14.5061546083061,7.86940171257709,0,none
Beverly Hills,SFR,3,4.5,0,3985,Y,3950000,15.1892261368773,8.29029259122431,0,none
Beverly Hills,SFR,4,2,0,1937,NA,1595000,14.2823842942011,7.568895663407,0,none
Beverly Hills,SFR,4,3,0,2032,Y,1275000,14.0584567365747,7.61677580869837,0,none
Beverly Hills,SFR,4,3,0,2076,NA,1250000,14.0386541092785,7.63819824428578,0,none
Beverly Hills,SFR,4,3,0,2550,NA,1799000,14.4027415129327,7.84384863815247,0,none
Beverly Hills,SFR,4,3,0,2598,NA,1579000,14.2723022932378,7.86249719723055,0,none
Beverly Hills,SFR,4,3,0,2629,NA,2349000,14.669500263641,7.87435882472988,0,none
Beverly Hills,SFR,4,3,0,3089,NA,1750000,14.3751263458997,8.03560269291858,0,none
Beverly Hills,SFR,4,3,0,3130,Y,1600000,14.28551418721,8.0487882835342,0,none
Beverly Hills,SFR,4,3,0,3216,Y,2395000,14.6888937888272,8.07589363029886,0,none
Beverly Hills,SFR,4,3,0,3380,NA,2395000,14.6888937888272,8.12563098847706,0,none
Beverly Hills,SFR,4,3.5,0,2450,NA,1349000,14.1148741351899,7.80384330353877,0,none
Beverly Hills,SFR,4,3.5,0,2512,Y,2295000,14.6462434014768,7.82883452758809,0,none
Beverly Hills,SFR,4,3.5,0,2833,Y,1795000,14.4005155799045,7.94909149983052,0,none
Beverly Hills,SFR,4,3.5,0,3238,Y,2400000,14.6909792953182,8.08271113423758,0,none
Beverly Hills,SFR,4,3.5,0,3730,Y,5500000,15.5202586502027,8.22416351263786,0,none
Beverly Hills,SFR,4,3.5,0,4000,Y,4999000,15.4247484503957,8.29404964010203,0,none
Beverly Hills,SFR,4,3.5,0,4840,Y,4795000,15.3830842662997,8.48466999971068,0,none
Beverly Hills,SFR,4,3.5,0,5011,Y,3950000,15.1892261368773,8.51939077495972,0,none
Beverly Hills,SFR,4,4,0,2472,Y,3895000,15.175204237287,7.81278281857758,0,none
Beverly Hills,SFR,4,4,0,2642,NA,1825000,14.4170905449987,7.87929148508227,0,none
Beverly Hills,SFR,4,4,0,2848,Y,1949000,14.4828269784897,7.95437227253187,0,none
Beverly Hills,SFR,4,4,0,3000,NA,2695000,14.8069087623252,8.00636756765025,0,none
Beverly Hills,SFR,4,4,0,3053,NA,1495000,14.2176367648069,8.02387999273488,0,none
Beverly Hills,SFR,4,4,0,3060,Y,2995000,14.9124547895317,8.02617019494643,0,none
Beverly Hills,SFR,4,4,0,3254,Y,3200000,14.97866136777,8.08764028777898,0,none
Beverly Hills,SFR,4,4,0,3321,NA,2395000,14.6888937888272,8.10802122137675,0,none
Beverly Hills,SFR,4,4,0,3584,NA,1679000,14.3337089360597,8.18423477409482,0,none
Beverly Hills,SFR,4,4,0,3701,Y,2595000,14.7690970745821,8.21635833238616,0,none
Beverly Hills,SFR,4,4,2,3577,Y,2775000,14.8361613051627,8.18227973925902,2,large
Beverly Hills,SFR,4,4,2,3938,NA,4500000,15.3195879547405,8.27842825919907,2,large
Beverly Hills,SFR,4,4,3,3039,NA,1750000,14.3751263458997,8.01928379291679,3,large
Beverly Hills,SFR,4,4,3,3598,NA,3500000,15.0682735264596,8.18813341451048,3,large
Beverly Hills,SFR,4,4.5,0,2661,NA,1899000,14.4568379897944,7.88645727097769,0,none
Beverly Hills,SFR,4,4.5,0,2773,NA,2050000,14.5333503511146,7.92768504561578,0,none
Beverly Hills,SFR,4,4.5,0,3375,NA,3795000,15.1491949688119,8.12415060330663,0,none
Beverly Hills,SFR,4,4.5,0,3602,Y,2895000,14.8784956689892,8.1892445257359,0,none
Beverly Hills,SFR,4,4.5,0,4033,NA,1322343,14.0949157211117,8.30226579487337,0,none
Beverly Hills,SFR,4,4.5,0,4200,NA,1890000,14.4520873870358,8.34283980427146,0,none
Beverly Hills,SFR,4,4.5,0,4449,NA,5495000,15.5193491458199,8.40043463080604,0,none
Beverly Hills,SFR,4,4.5,0,5316,Y,2995000,14.9124547895317,8.57847641983314,0,none
Beverly Hills,SFR,4,4.5,0,5868,Y,7995000,15.8943269042502,8.67726913926287,0,none
Beverly Hills,SFR,4,5,0,3265,NA,2499000,14.7314012098171,8.09101504171053,0,none
Beverly Hills,SFR,4,5,0,3297,NA,2899000,14.8798764079038,8.10076824307173,0,none
Beverly Hills,SFR,4,5,0,3330,Y,1995000,14.5061546083061,8.11072758297449,0,none
Beverly Hills,SFR,4,5,0,4238,Y,4295000,15.2729621134005,8.35184673882824,0,none
Beverly Hills,SFR,4,5,0,5500,Y,8395000,15.9431468484938,8.61250337122056,0,none
Beverly Hills,SFR,4,5,0,6230,NA,1750000,14.3751263458997,8.7371316117815,0,none
Beverly Hills,SFR,4,5,0,7187,Y,1.6E+07,16.5880992802041,8.88002911746844,0,none
Beverly Hills,SFR,4,5,2,1789,NA,1800000,14.4032972228664,7.48941208350872,2,large
Beverly Hills,SFR,4,5,2,3773,NA,2195000,14.6016926044914,8.23562571996431,2,large
Beverly Hills,SFR,4,5,2,5354,NA,3850000,15.163583706264,8.5855992240803,2,large
Beverly Hills,SFR,4,5,2,5450,Y,3195000,14.9770976457938,8.60337088765729,2,large
